Geneid,0,1,2,3,4,5,6,7,8,9
PP_0001,0.004357047398052202,0.002007014283147761,0.007586513004217971,0.006904885043387611,-0.019353531082860663,0.0005471773705423137,0.0030763423635352723,-0.006165795363337528,-0.0001632493005373508,0.006224666010598373
PP_0002,-0.0023590938006661497,-0.004050767147558955,-0.0005517729201916257,0.005782845420508298,-0.01898356123138069,-0.007056580744421994,0.010696054480835984,-0.011231809131981725,-0.000455726570499872,-0.005583231774070683
PP_0003,-0.009415907274219622,-0.00014135544433097546,-0.0038091957486246827,0.00646962101199087,-0.018247380446535514,-0.005473302079360075,0.0061613531361338365,-0.011056182893525389,-0.004212110913774187,0.0006004819913126715
PP_0004,-0.001483861294307546,0.005432727274856918,0.008372171869011557,0.005547183767041706,-0.015018454927321378,0.002781013251625796,0.021914721744217706,0.005172996572077403,-0.008533038064612428,-0.0073675287514168705
PP_0005,0.0059828419633794075,0.004298640480496156,-0.004965387721697407,0.003698034518264345,-0.00569168286497832,0.01091225359489979,-0.005004511471918386,0.004369315960225884,0.0016373331998653484,-0.0064176919535820255
PP_0006,-0.016325042887364596,0.0025486521737186746,-0.007137805582216913,-0.0005080716989359414,-0.012312574775600008,0.012291900670165088,0.027315308134852227,-0.005277175989531229,-0.018654894654097805,-0.0019410173324881284
PP_0007,-0.02079165183717499,0.0009101399738846492,0.008784922352343972,0.009306093837333588,-0.020542743516877782,0.003993492212571128,0.02621375624677363,-0.014468337970042629,-0.007608048030962224,-0.0021596485096680097
PP_0008,-0.022958139097457343,-0.0012459660723916303,-0.0055079958091287075,0.0025480216116828226,-0.028774620577009944,-0.006244529316475849,0.017262054509115735,-0.004266496409819083,-0.011383951316110403,-0.006453563144487945
PP_0009,-0.023923687732236913,-0.005444404609995231,-0.015247569246907584,-0.006103150424236107,-0.02792350757938242,0.012065998357344206,0.01674319689950083,-0.01613098030125396,0.009955009889461129,0.008232783419597255
PP_0010,-0.00931496771125243,0.0009148306119923028,-0.004445487515064411,-0.0027571311274547433,-0.014284291402556349,0.0047826758437351045,0.015941039642555343,-0.0037207135301838847,-0.0014967833475997303,-0.0003628585055135546
PP_0011,-0.005743799125995938,0.0007532895023973596,-0.010376598355055862,0.0067481486659589475,-0.014345039288474075,0.004588052189412014,0.020827218330421976,-7.492749156438015e-05,-0.006401010521686462,-0.004521877975407964
PP_0012,-0.010565992893028462,-0.013205459328506914,-0.011034958279775702,0.009250805034262793,-0.014723958309040597,0.003041504354799483,0.007945004112354154,-0.018182967179688193,-0.0007752316986553514,-0.000587566898441027
PP_0013,-0.000933355894589603,0.004571009346040555,-0.0016024251210570556,0.013462688543758981,-0.014458142475297243,0.0038703374592095404,0.030334529975364673,-0.008095567545646956,-0.0066759817336509006,-0.00045730577903639526
PP_5421,-0.015783557720515987,-0.007482165832403409,0.043320503982916723,0.0017676876548726973,0.009342457213615197,-0.004596133772531894,0.022104448310178285,-0.007850641860546341,-0.010868249393084698,0.005068896280801042
