Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
PP_0001,0.0021840835578872606,-0.010491948645474931,-0.0007394475479842505,-0.00011469009525588875,0.005381601479272744,-0.00652035504221503,0.008095519738985365,0.002502109242069314,-0.011790826330214525,-0.009170740397574722,0.001053973354204852,0.013210884915923007,0.0004990090113278528,-0.004029019779793046,-0.006822374768817432,0.0034170445743540298,-0.007445932013187801,-0.010825914982374485,6.036680488944105e-05,0.006504764887173699,-0.00733069512192875,0.00047393329749121775,0.005243411252070807,-0.013428120913980404,0.0038611518223432024,-0.010772884368952318,-0.004064302761876507,-0.008468666663809968,-0.0037080470680720306,-0.0034076325140967086
PP_0002,0.010677999288436772,-0.010251788212233928,0.00032842528504344276,-0.007791231772925708,0.0036712117588304114,-0.0053524719857903184,0.003900096369986932,6.243257865393759e-05,-0.007920036677521324,0.0027277855106958965,-0.001562042368917243,0.013779995636185916,0.004865909637564504,0.0026822258121598137,-0.0018641313324538112,0.010589503993990957,-0.005876227411942078,-0.009582720634263086,0.0021834310440793574,0.002078796928992306,-0.0030099173878628165,-0.014844502716437098,-0.002406558756872537,-0.004763643621663721,-0.004399540079013316,-0.003944055518085315,-0.004159116816295477,-0.014157828288739975,-0.006138995007833188,0.0035721101199531757
PP_0003,0.009039755013669694,-0.01628533616738085,0.0013863274849085245,-0.006341903752730733,0.0004697504992174522,-0.006951411519041139,-0.002748246634269488,0.002005116248656678,-0.005184128355603565,0.0030483701946709242,-0.0005437179674186947,0.02500460030049796,0.0017883088330839995,0.004362240404672454,0.0010307289110970416,-0.011469129795611599,-0.005946269091442242,-0.010298690505593002,0.0007818395908668,0.006726602962664321,-0.0075109590741582475,0.003018637647746667,-7.425345036332867e-05,-0.016105491060826455,-0.0009447291152637354,-0.004460729007294193,-0.004642616558996863,-0.008960481075494181,-0.004873139652267357,-0.0015520273073487097
PP_0004,-0.003618960267890574,-0.0011770216338173273,0.00221863234440292,-0.004111149678876757,0.0013794222177579574,0.0012932871929339678,0.0033449581330951246,-0.007569808314335107,-0.008718166598590583,0.0010191847369085435,-0.005023944629031483,0.03293050149610768,-0.0011152726945094183,-0.018359630245396517,0.005709480101419998,0.001412790329650112,-0.005604875604687719,-0.006486481515105799,0.0007993159406258453,0.0045205491600379365,-0.009523735408681771,-0.0026650967710563273,0.0015886639555535425,-0.010119477594575375,-0.001163525084730538,0.0020300118786739066,0.000946444535459518,-0.006879903550757666,-0.012629405295365222,0.004361811808905244
PP_0005,-0.0006681048773645919,0.00038448672876114227,0.008365563716044834,-0.00656353050087474,-0.010655112323146759,-0.004309519914836202,-0.0060835978234090905,0.0010792642846608458,-0.009443681833759269,-0.020439414408526,-0.005390959675041911,-0.0038667146454482272,-0.0058217026266426785,-0.00032019442524510973,0.002812942969826972,-0.005243859983094624,-0.0171311052894486,0.005624425024484051,-0.006694068513918679,0.005661742560855612,-0.0023385500278923594,0.0014871237055971388,0.0016480084820179976,0.00623730474952198,-0.0027505550463295934,-0.0014993138691724434,0.000759633276743143,-0.004092906864765442,-0.0016722158749449265,0.003756035672478614
PP_0006,-0.0002666371742878918,0.026692002112060322,0.0017344260987944293,0.006041114550662566,-0.011528124295163757,-0.0002545281890501239,0.0004431956829396873,-0.0040302613775394965,-0.011559350275117166,0.008281499390157205,-0.0007976754319671939,0.036910446882711306,-0.015862658186453528,-0.0024028644181799917,-0.004331688460419988,0.0018203100644875907,0.0017579199246873251,-0.012765524493687811,-0.0010919866498985368,0.007397546178922606,-0.0024221776329601073,0.002023079251714324,0.005460042194001884,0.004784045079242636,0.006305815594046173,0.002722027818094054,0.001897679226210758,-0.01686463082070118,-0.008319555650901278,-0.0008303600205916019
PP_0007,-0.0009449300628290163,-0.007009438639965214,-0.0030089602225516978,-0.0008492580697284215,-0.010104323859505566,1.8783530026888596e-05,-0.0050485153774097145,-0.00047313924674052853,-0.016807016856815956,0.03814264439834042,0.0014095756020701773,0.018065867318657232,-0.011844609646574189,0.01571862279170855,0.009538610846678057,0.00026620722140497435,-0.004792845457257639,-0.013483837805876997,0.0028024243990948943,0.009513684957745848,-0.003764898602090674,-0.0025584864506929166,-0.004683837948272037,0.006079442137800678,-0.0016583332154001312,0.007529060170212162,-0.004830755598119545,-0.02042867183873831,-0.0036250592827168,0.0032553194493388695
PP_0008,0.01247946632396664,-0.009593607039535974,-0.008212109812339313,-0.003367532730660035,-0.008499721797789269,-0.005355107220718818,-7.313035192329647e-05,-0.011112931743490716,-0.007360479882067564,0.033004431002116405,-0.003598596837269065,0.02576893049718671,-0.01206127961988743,0.003259444146032203,0.005947625501697121,-0.0009110110897071164,-0.0014178731432589343,-0.011445709491660228,0.009291891261374698,0.004946384840241214,-0.0005179567419932428,-0.01513389907960992,0.0052388942661024986,-0.003978981191348302,0.0031391732469420236,-0.0027955325240602547,-0.00189795293864707,-0.02042009788866189,1.2849881799483345e-05,-0.004249718555296847
PP_0009,0.007187723422861716,0.008493512817261923,0.0010971928113002432,0.011676738813790753,0.016680360997516706,-0.010798682892126266,-0.0030870346761284347,-0.0008155920639708502,-0.022448225385896903,0.01545809717528275,-0.010459216699141122,0.02315505945743475,0.006443930188379576,0.007378067949044215,0.006502051282652019,-0.015343279508932581,0.014166737940566125,-0.02143096338798267,0.008266782150700595,0.014082690724951075,-0.004383217191417499,0.030195716363977106,0.007625810061189112,-0.010242709795294435,0.011770792455480593,-0.024940426818594097,-0.004910698637003198,-0.009869172187913078,0.001685274673527008,-0.004258061198950351
PP_0010,0.007188373800373618,0.005133409182107247,0.008707650356108794,0.0011864531511066724,-0.00010836170633757761,-0.009725710938379251,0.0023838534528360265,0.00367903479176979,-0.0030422122519468296,0.005580674854087197,0.004321350062064723,0.01725334521499282,-0.010738079137466256,-3.523846124844061e-07,-0.0014027518532001716,0.003631772426610724,-0.0008648726706602841,-0.00692741904411875,-0.005660753032633177,0.005468349012147711,-0.003314459581475189,-0.003138191750399156,0.0033510633354974393,-0.0023104743120542274,-0.002434506121960795,-0.006044554766963351,-0.0015847549731504492,0.0022626369089361682,-0.0005185255158690823,0.0013208993873021176
