Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
PP_0001,-0.0028022774392753224,-0.0076682733013702315,0.006462962946685763,0.005686659642516975,-0.0035957253215019736,0.0018949945845106828,-0.016321942663041326,0.007098789861824054,-0.0031164991502280965,-0.006393311092720793,-0.0005769797447923072,-0.004068675664799577,-0.0035455335122539524,0.00635942874773984,0.005529694444750646,-0.005201005413507067,0.007379423551055034,-0.0031445145273904544,-0.0032088040441738204,-0.005294831220049615
PP_0002,-0.007180356684447655,0.002513164863335988,0.0058831866199209,0.002494007894596973,-0.0013549863156976489,-0.001435315909792619,-0.01842012583510416,0.0071837396232743815,-0.00046674376332352883,0.002443756272510428,-0.006644456385055922,0.003972680264198201,-0.011261306274650388,0.01269419662676417,-0.007411178666278439,0.0005770801080387864,-0.0034585760396745784,0.0003880026352268497,-0.004294918176357646,-0.00901397219695031
PP_0003,0.002674626342630418,-0.005494648072663624,0.00019137479496614422,-0.00311581026137569,-0.011186033514701535,-0.0002414247923378662,-0.015681385422698115,0.010687867151245978,-0.00012930985274650273,0.00313080914448204,-0.011326199452774612,0.00298789058378616,-0.017173138711169864,0.010467917880328421,-0.006167757208415763,-0.000367924442265221,-0.008955619328489069,-0.008772627538570476,-0.002094352393781534,-0.009308629264040743
PP_0004,0.00832759609184746,0.00021365308118381613,-0.011187601406944832,0.003849838881358605,-0.004145424635424938,0.002708108654281729,-0.014696844609488747,0.0002567793094615549,0.0019114469655626793,-0.0061927676370666365,0.0014396790434039845,-0.011055976676039893,-0.01750234006570264,0.018271694154325117,-0.0007557355470973995,-0.0076683891965586915,0.005397251472316087,0.0019385148217241734,0.005974682225229027,0.0009171106832831284
PP_0005,-0.010009929261699795,0.0009556337352486896,0.004437363117154406,0.004749556907190189,0.00010778150763860242,-0.004864179209360534,-0.003179931501829465,0.011829732768786355,-0.0048028078373148824,0.00788887002068154,0.01858245387274778,-0.0008806103475959872,0.008671638126710523,0.002024705875729844,-0.002496709455633842,0.005058663421647534,0.0060531040626603805,-0.005562991969599211,-0.0017427944376043273,0.007727191115403121
PP_0006,0.0007031227506611255,-0.005403187718699096,-0.024458508422792867,0.00496021987100584,0.003664157351189761,0.007405099500461279,-0.011167492636798766,0.013674895508192604,-0.009680986926336553,-0.022123067397155263,0.012664566711378633,-0.0027672213818139275,-0.015259688415750806,0.022120584950787326,-0.006732651678842087,0.001561924150155575,-0.0041817152934601025,-0.00115366140932899,0.006039297546663789,-0.011286399914676044
PP_0007,-0.004204547353710696,0.005832461789345341,0.001741585912840006,0.006222278670637061,-0.0014377275547649275,0.00747067219145553,-0.018247768196294797,0.017145474481868546,-0.010565045343765409,-0.02198326056080077,-0.003259540409378151,-0.005084845317481975,-0.026238546007922067,0.02500963090763505,0.0007778414800548643,-0.0069460805835554005,-0.01294090309036551,-0.010006917422697305,0.0025810153143609217,-0.012887164821511135
PP_0008,-0.013245156733113845,-0.008231960285575622,-0.011067376119734145,-0.008824347893425163,-0.014938477661973117,0.008691630615655317,-0.02385415643316877,0.008074613886869942,-0.010391309892166467,-0.007477256637742711,-0.00031580977157628134,-0.002913553152677906,-0.028761628146614385,0.024802763462889475,-0.011632475330890846,-0.008556822911891908,-0.010154472305379802,-0.016168495701572957,0.00020093976826137487,-0.00785690255906703
PP_0009,0.01838726838301305,0.01105988860768662,-0.0018348974693319694,-0.010809794786922244,-0.009422525321446584,0.012400488066513483,-0.0271141395532068,0.014569339290859082,-0.013821878307834599,-0.03122430065874885,-0.013157815845968614,0.005439328192970817,0.0029528389923278277,0.019162465378007917,-0.001721897834140934,0.006242519602931162,-0.026936029317197872,-0.006982369919074641,-0.007109046954163157,-0.011957264682575852
PP_0010,-0.004912245605369453,-0.003879754726385382,-0.008319236892567083,-0.0014462859674289992,-0.0005357132445916755,-0.003523564413890096,-0.009208193352243424,0.006513546410955834,0.0026847667632512963,0.0013467354738332974,0.0031568605105939088,-0.0012694382548162305,0.000733084200515583,0.021583380569252,0.0003148354310507885,0.002203283439538026,-0.005508581435546029,-0.0009399213359520712,-0.0008118782297031038,-0.005382562531891542
