,gene_id,database,kegg_id
5249,PP_1435,KEGG_pathway,map03440
5252,PP_1436,KEGG_pathway,map00750
5253,PP_1436,KEGG_pathway,map01100
5255,PP_1437,KEGG_pathway,map02020
5257,PP_1438,KEGG_pathway,map02020
5259,PP_1442,KEGG_pathway,map05143
5261,PP_1443,KEGG_pathway,map04112
5266,PP_1444,KEGG_pathway,map00030
5267,PP_1444,KEGG_pathway,map01100
5268,PP_1444,KEGG_pathway,map01110
5269,PP_1444,KEGG_pathway,map01130
5271,PP_1449,KEGG_pathway,map03070
5273,PP_1450,KEGG_pathway,map03070
5279,PP_1457,KEGG_pathway,map00230
5280,PP_1457,KEGG_pathway,map00670
5281,PP_1457,KEGG_pathway,map01100
5282,PP_1457,KEGG_pathway,map01110
5283,PP_1457,KEGG_pathway,map01130
5287,PP_1461,KEGG_pathway,map02024
5288,PP_1461,KEGG_pathway,map03060
5289,PP_1461,KEGG_pathway,map03070
5291,PP_1462,KEGG_pathway,map03010
5293,PP_1465,KEGG_pathway,map03010
5302,PP_1470,KEGG_pathway,map00260
5303,PP_1470,KEGG_pathway,map00270
5304,PP_1470,KEGG_pathway,map00300
5305,PP_1470,KEGG_pathway,map01100
5306,PP_1470,KEGG_pathway,map01110
5307,PP_1470,KEGG_pathway,map01120
5308,PP_1470,KEGG_pathway,map01130
5309,PP_1470,KEGG_pathway,map01230
5316,PP_1471,KEGG_pathway,map00260
5317,PP_1471,KEGG_pathway,map00750
5318,PP_1471,KEGG_pathway,map01100
5319,PP_1471,KEGG_pathway,map01110
5320,PP_1471,KEGG_pathway,map01120
5321,PP_1471,KEGG_pathway,map01230
5325,PP_1477,KEGG_pathway,map03410
5326,PP_1477,KEGG_pathway,map03430
5327,PP_1477,KEGG_pathway,map03440
5331,PP_1481,KEGG_pathway,map00330
5332,PP_1481,KEGG_pathway,map00410
5333,PP_1481,KEGG_pathway,map01100
5335,PP_1482,KEGG_pathway,map02024
5338,PP_1488,KEGG_pathway,map02020
5339,PP_1488,KEGG_pathway,map02025
5342,PP_1489,KEGG_pathway,map02020
5343,PP_1489,KEGG_pathway,map02025
5345,PP_1490,KEGG_pathway,map02020
5348,PP_1491,KEGG_pathway,map02020
5349,PP_1491,KEGG_pathway,map02025
5352,PP_1492,KEGG_pathway,map02020
5353,PP_1492,KEGG_pathway,map02025
5356,PP_1493,KEGG_pathway,map02020
5357,PP_1493,KEGG_pathway,map02025
5360,PP_1494,KEGG_pathway,map02020
5361,PP_1494,KEGG_pathway,map02025
5363,PP_1496,KEGG_pathway,map00970
5371,PP_1505,KEGG_pathway,map00620
5372,PP_1505,KEGG_pathway,map00680
5373,PP_1505,KEGG_pathway,map00710
5374,PP_1505,KEGG_pathway,map00720
5375,PP_1505,KEGG_pathway,map01100
5376,PP_1505,KEGG_pathway,map01120
5377,PP_1505,KEGG_pathway,map01200
5383,PP_1506,KEGG_pathway,map00230
5384,PP_1506,KEGG_pathway,map00730
5385,PP_1506,KEGG_pathway,map01100
5386,PP_1506,KEGG_pathway,map01110
5387,PP_1506,KEGG_pathway,map01130
5392,PP_1520,KEGG_pathway,map00561
5393,PP_1520,KEGG_pathway,map00564
5394,PP_1520,KEGG_pathway,map01100
5395,PP_1520,KEGG_pathway,map01110
5400,PP_1525,KEGG_pathway,map00300
5401,PP_1525,KEGG_pathway,map01100
5402,PP_1525,KEGG_pathway,map01120
5403,PP_1525,KEGG_pathway,map01230
5408,PP_1530,KEGG_pathway,map00300
5409,PP_1530,KEGG_pathway,map01100
5410,PP_1530,KEGG_pathway,map01120
5411,PP_1530,KEGG_pathway,map01230
5416,PP_1588,KEGG_pathway,map00300
5417,PP_1588,KEGG_pathway,map01100
5418,PP_1588,KEGG_pathway,map01120
5419,PP_1588,KEGG_pathway,map01230
5421,PP_1589,KEGG_pathway,map02020
5423,PP_1591,KEGG_pathway,map03010
5426,PP_1593,KEGG_pathway,map00240
5427,PP_1593,KEGG_pathway,map01100
5430,PP_1595,KEGG_pathway,map00900
5431,PP_1595,KEGG_pathway,map01110
5436,PP_1596,KEGG_pathway,map00564
5437,PP_1596,KEGG_pathway,map01100
5438,PP_1596,KEGG_pathway,map01110
5439,PP_1596,KEGG_pathway,map04070
5444,PP_1597,KEGG_pathway,map00900
5445,PP_1597,KEGG_pathway,map01100
5446,PP_1597,KEGG_pathway,map01110
5447,PP_1597,KEGG_pathway,map01130
5450,PP_1598,KEGG_pathway,map02024
5451,PP_1598,KEGG_pathway,map04112
5454,PP_1601,KEGG_pathway,map00540
5455,PP_1601,KEGG_pathway,map01100
5460,PP_1602,KEGG_pathway,map00061
5461,PP_1602,KEGG_pathway,map00780
5462,PP_1602,KEGG_pathway,map01100
5463,PP_1602,KEGG_pathway,map01212
5467,PP_1603,KEGG_pathway,map00540
5468,PP_1603,KEGG_pathway,map01100
5469,PP_1603,KEGG_pathway,map01503
5472,PP_1604,KEGG_pathway,map00540
5473,PP_1604,KEGG_pathway,map01100
5475,PP_1605,KEGG_pathway,map03030
5482,PP_1606,KEGG_pathway,map00230
5483,PP_1606,KEGG_pathway,map00240
5484,PP_1606,KEGG_pathway,map01100
5485,PP_1606,KEGG_pathway,map03030
5486,PP_1606,KEGG_pathway,map03430
5487,PP_1606,KEGG_pathway,map03440
5498,PP_1607,KEGG_pathway,map00061
5499,PP_1607,KEGG_pathway,map00620
5500,PP_1607,KEGG_pathway,map00640
5501,PP_1607,KEGG_pathway,map00720
5502,PP_1607,KEGG_pathway,map01100
5503,PP_1607,KEGG_pathway,map01110
5504,PP_1607,KEGG_pathway,map01120
5505,PP_1607,KEGG_pathway,map01130
5506,PP_1607,KEGG_pathway,map01200
5507,PP_1607,KEGG_pathway,map01212
5510,PP_1610,KEGG_pathway,map00240
5511,PP_1610,KEGG_pathway,map01100
5514,PP_1611,KEGG_pathway,map00540
5515,PP_1611,KEGG_pathway,map01100
5526,PP_1612,KEGG_pathway,map00010
5527,PP_1612,KEGG_pathway,map00680
5528,PP_1612,KEGG_pathway,map01100
5529,PP_1612,KEGG_pathway,map01110
5530,PP_1612,KEGG_pathway,map01120
5531,PP_1612,KEGG_pathway,map01130
5532,PP_1612,KEGG_pathway,map01200
5533,PP_1612,KEGG_pathway,map01230
5534,PP_1612,KEGG_pathway,map03018
5535,PP_1612,KEGG_pathway,map04066
5540,PP_1614,KEGG_pathway,map00900
5541,PP_1614,KEGG_pathway,map01100
5542,PP_1614,KEGG_pathway,map01110
5543,PP_1614,KEGG_pathway,map01130
5560,PP_1616,KEGG_pathway,map00010
5561,PP_1616,KEGG_pathway,map00071
5562,PP_1616,KEGG_pathway,map00350
5563,PP_1616,KEGG_pathway,map00625
5564,PP_1616,KEGG_pathway,map00626
5565,PP_1616,KEGG_pathway,map00680
5566,PP_1616,KEGG_pathway,map00830
5567,PP_1616,KEGG_pathway,map00980
5568,PP_1616,KEGG_pathway,map00982
5569,PP_1616,KEGG_pathway,map01100
5570,PP_1616,KEGG_pathway,map01110
5571,PP_1616,KEGG_pathway,map01120
5572,PP_1616,KEGG_pathway,map01130
5573,PP_1616,KEGG_pathway,map01200
5574,PP_1616,KEGG_pathway,map01220
5575,PP_1616,KEGG_pathway,map05204
5579,PP_1617,KEGG_pathway,map00680
5580,PP_1617,KEGG_pathway,map01120
5581,PP_1617,KEGG_pathway,map01200
5586,PP_1618,KEGG_pathway,map00900
5587,PP_1618,KEGG_pathway,map01100
5588,PP_1618,KEGG_pathway,map01110
5589,PP_1618,KEGG_pathway,map01130
5595,PP_1620,KEGG_pathway,map00230
5596,PP_1620,KEGG_pathway,map00240
5597,PP_1620,KEGG_pathway,map00760
5598,PP_1620,KEGG_pathway,map01100
5599,PP_1620,KEGG_pathway,map01110
5602,PP_1623,KEGG_pathway,map02026
5603,PP_1623,KEGG_pathway,map05111
5605,PP_1626,KEGG_pathway,map03430
5607,PP_1628,KEGG_pathway,map00760
5609,PP_1629,KEGG_pathway,map03440
5612,PP_1631,KEGG_pathway,map00230
5613,PP_1631,KEGG_pathway,map00240
5621,PP_1636,KEGG_pathway,map00561
5622,PP_1636,KEGG_pathway,map00564
5623,PP_1636,KEGG_pathway,map01100
5624,PP_1636,KEGG_pathway,map01110
5625,PP_1636,KEGG_pathway,map04070
5626,PP_1636,KEGG_pathway,map04072
5627,PP_1636,KEGG_pathway,map05231
5630,PP_1644,KEGG_pathway,map00130
5631,PP_1644,KEGG_pathway,map01110
5634,PP_1649,KEGG_pathway,map00620
5635,PP_1649,KEGG_pathway,map01120
5640,PP_1650,KEGG_pathway,map02020
5641,PP_1650,KEGG_pathway,map02025
5642,PP_1650,KEGG_pathway,map02026
5643,PP_1650,KEGG_pathway,map05111
5645,PP_1651,KEGG_pathway,map02020
5647,PP_1652,KEGG_pathway,map02020
5656,PP_1654,KEGG_pathway,map00270
5657,PP_1654,KEGG_pathway,map00920
5658,PP_1654,KEGG_pathway,map01100
5659,PP_1654,KEGG_pathway,map01110
5660,PP_1654,KEGG_pathway,map01120
5661,PP_1654,KEGG_pathway,map01130
5662,PP_1654,KEGG_pathway,map01200
5663,PP_1654,KEGG_pathway,map01230
5665,PP_1656,KEGG_pathway,map00230
5671,PP_1657,KEGG_pathway,map00230
5672,PP_1657,KEGG_pathway,map00240
5673,PP_1657,KEGG_pathway,map00760
5674,PP_1657,KEGG_pathway,map00770
5675,PP_1657,KEGG_pathway,map01100
5681,PP_1664,KEGG_pathway,map00230
5682,PP_1664,KEGG_pathway,map00670
5683,PP_1664,KEGG_pathway,map01100
5684,PP_1664,KEGG_pathway,map01110
5685,PP_1664,KEGG_pathway,map01130
5690,PP_1665,KEGG_pathway,map00230
5691,PP_1665,KEGG_pathway,map01100
5692,PP_1665,KEGG_pathway,map01110
5693,PP_1665,KEGG_pathway,map01130
5696,PP_1672,KEGG_pathway,map00860
5697,PP_1672,KEGG_pathway,map01100
5701,PP_1673,KEGG_pathway,map00860
5702,PP_1673,KEGG_pathway,map01100
5703,PP_1673,KEGG_pathway,map01120
5706,PP_1674,KEGG_pathway,map00740
5707,PP_1674,KEGG_pathway,map01100
5710,PP_1675,KEGG_pathway,map00860
5711,PP_1675,KEGG_pathway,map01100
5714,PP_1676,KEGG_pathway,map00860
5715,PP_1676,KEGG_pathway,map01100
5718,PP_1677,KEGG_pathway,map00860
5719,PP_1677,KEGG_pathway,map01100
5722,PP_1678,KEGG_pathway,map00860
5723,PP_1678,KEGG_pathway,map01100
5726,PP_1679,KEGG_pathway,map00860
5727,PP_1679,KEGG_pathway,map01100
5730,PP_1680,KEGG_pathway,map00860
5731,PP_1680,KEGG_pathway,map01100
5734,PP_1681,KEGG_pathway,map00860
5735,PP_1681,KEGG_pathway,map01100
5739,PP_1686,KEGG_pathway,map00480
5740,PP_1686,KEGG_pathway,map00590
5741,PP_1686,KEGG_pathway,map04918
5746,PP_1703,KEGG_pathway,map00910
5747,PP_1703,KEGG_pathway,map00920
5748,PP_1703,KEGG_pathway,map01100
5749,PP_1703,KEGG_pathway,map01120
5752,PP_1705,KEGG_pathway,map00910
5753,PP_1705,KEGG_pathway,map01120
5756,PP_1706,KEGG_pathway,map00910
5757,PP_1706,KEGG_pathway,map01120
5761,PP_1709,KEGG_pathway,map00350
5762,PP_1709,KEGG_pathway,map01100
5763,PP_1709,KEGG_pathway,map01120
5765,PP_1722,KEGG_pathway,map02024
5767,PP_1723,KEGG_pathway,map02024
5769,PP_1724,KEGG_pathway,map02024
5771,PP_1726,KEGG_pathway,map02024
5774,PP_1735,KEGG_pathway,map00540
5775,PP_1735,KEGG_pathway,map01100
5777,PP_1741,KEGG_pathway,map02010
5781,PP_1750,KEGG_pathway,map00250
5782,PP_1750,KEGG_pathway,map01100
5783,PP_1750,KEGG_pathway,map01110
5795,PP_1755,KEGG_pathway,map00020
5796,PP_1755,KEGG_pathway,map00620
5797,PP_1755,KEGG_pathway,map00720
5798,PP_1755,KEGG_pathway,map01100
5799,PP_1755,KEGG_pathway,map01110
5800,PP_1755,KEGG_pathway,map01120
5801,PP_1755,KEGG_pathway,map01130
5802,PP_1755,KEGG_pathway,map01200
5803,PP_1755,KEGG_pathway,map04934
5804,PP_1755,KEGG_pathway,map05200
5805,PP_1755,KEGG_pathway,map05211
5807,PP_1764,KEGG_pathway,map00520
5811,PP_1765,KEGG_pathway,map00130
5812,PP_1765,KEGG_pathway,map01100
5813,PP_1765,KEGG_pathway,map01110
5816,PP_1766,KEGG_pathway,map00270
5817,PP_1766,KEGG_pathway,map01100
5826,PP_1768,KEGG_pathway,map00260
5827,PP_1768,KEGG_pathway,map00680
5828,PP_1768,KEGG_pathway,map00750
5829,PP_1768,KEGG_pathway,map01100
5830,PP_1768,KEGG_pathway,map01120
5831,PP_1768,KEGG_pathway,map01130
5832,PP_1768,KEGG_pathway,map01200
5833,PP_1768,KEGG_pathway,map01230
5839,PP_1769,KEGG_pathway,map00400
5840,PP_1769,KEGG_pathway,map01100
5841,PP_1769,KEGG_pathway,map01110
5842,PP_1769,KEGG_pathway,map01130
5843,PP_1769,KEGG_pathway,map01230
5850,PP_1770,KEGG_pathway,map00400
5851,PP_1770,KEGG_pathway,map00401
5852,PP_1770,KEGG_pathway,map01100
5853,PP_1770,KEGG_pathway,map01110
5854,PP_1770,KEGG_pathway,map01130
5855,PP_1770,KEGG_pathway,map01230
5858,PP_1771,KEGG_pathway,map00240
5859,PP_1771,KEGG_pathway,map01100
5861,PP_1772,KEGG_pathway,map03010
5868,PP_1776,KEGG_pathway,map00051
5869,PP_1776,KEGG_pathway,map00520
5870,PP_1776,KEGG_pathway,map01100
5871,PP_1776,KEGG_pathway,map01110
5872,PP_1776,KEGG_pathway,map01130
5873,PP_1776,KEGG_pathway,map02025
5886,PP_1777,KEGG_pathway,map00010
5887,PP_1777,KEGG_pathway,map00030
5888,PP_1777,KEGG_pathway,map00051
5889,PP_1777,KEGG_pathway,map00052
5890,PP_1777,KEGG_pathway,map00230
5891,PP_1777,KEGG_pathway,map00500
5892,PP_1777,KEGG_pathway,map00520
5893,PP_1777,KEGG_pathway,map00521
5894,PP_1777,KEGG_pathway,map01100
5895,PP_1777,KEGG_pathway,map01110
5896,PP_1777,KEGG_pathway,map01120
5897,PP_1777,KEGG_pathway,map01130
5899,PP_1778,KEGG_pathway,map02010
5901,PP_1779,KEGG_pathway,map02010
5905,PP_1782,KEGG_pathway,map00521
5906,PP_1782,KEGG_pathway,map00523
5907,PP_1782,KEGG_pathway,map01130
5912,PP_1783,KEGG_pathway,map00521
5913,PP_1783,KEGG_pathway,map00523
5914,PP_1783,KEGG_pathway,map00525
5915,PP_1783,KEGG_pathway,map01130
5921,PP_1785,KEGG_pathway,map00521
5922,PP_1785,KEGG_pathway,map00523
5923,PP_1785,KEGG_pathway,map00525
5924,PP_1785,KEGG_pathway,map01055
5925,PP_1785,KEGG_pathway,map01130
5929,PP_1799,KEGG_pathway,map00051
5930,PP_1799,KEGG_pathway,map00520
5931,PP_1799,KEGG_pathway,map01100
5934,PP_1806,KEGG_pathway,map00540
5935,PP_1806,KEGG_pathway,map01100
5938,PP_1807,KEGG_pathway,map00540
5939,PP_1807,KEGG_pathway,map01100
5949,PP_1808,KEGG_pathway,map00010
5950,PP_1808,KEGG_pathway,map00030
5951,PP_1808,KEGG_pathway,map00500
5952,PP_1808,KEGG_pathway,map00520
5953,PP_1808,KEGG_pathway,map01100
5954,PP_1808,KEGG_pathway,map01110
5955,PP_1808,KEGG_pathway,map01120
5956,PP_1808,KEGG_pathway,map01130
5957,PP_1808,KEGG_pathway,map01200
5960,PP_1815,KEGG_pathway,map00240
5961,PP_1815,KEGG_pathway,map01100
5964,PP_1819,KEGG_pathway,map02020
5965,PP_1819,KEGG_pathway,map02030
5975,PP_1821,KEGG_pathway,map00480
5976,PP_1821,KEGG_pathway,map00980
5977,PP_1821,KEGG_pathway,map00982
5978,PP_1821,KEGG_pathway,map00983
5979,PP_1821,KEGG_pathway,map01524
5980,PP_1821,KEGG_pathway,map05200
5981,PP_1821,KEGG_pathway,map05204
5982,PP_1821,KEGG_pathway,map05225
5983,PP_1821,KEGG_pathway,map05418
5986,PP_1823,KEGG_pathway,map00790
5987,PP_1823,KEGG_pathway,map01100
5993,PP_1830,KEGG_pathway,map00400
5994,PP_1830,KEGG_pathway,map01100
5995,PP_1830,KEGG_pathway,map01110
5996,PP_1830,KEGG_pathway,map01130
5997,PP_1830,KEGG_pathway,map01230
6016,PP_1845,KEGG_pathway,map00071
6017,PP_1845,KEGG_pathway,map00280
6018,PP_1845,KEGG_pathway,map00281
6019,PP_1845,KEGG_pathway,map00310
6020,PP_1845,KEGG_pathway,map00360
6021,PP_1845,KEGG_pathway,map00362
6022,PP_1845,KEGG_pathway,map00380
6023,PP_1845,KEGG_pathway,map00410
6024,PP_1845,KEGG_pathway,map00627
6025,PP_1845,KEGG_pathway,map00640
6026,PP_1845,KEGG_pathway,map00650
6027,PP_1845,KEGG_pathway,map00903
6028,PP_1845,KEGG_pathway,map00930
6029,PP_1845,KEGG_pathway,map01100
6030,PP_1845,KEGG_pathway,map01110
6031,PP_1845,KEGG_pathway,map01120
6032,PP_1845,KEGG_pathway,map01130
6033,PP_1845,KEGG_pathway,map01212
6041,PP_1852,KEGG_pathway,map00061
6042,PP_1852,KEGG_pathway,map00333
6043,PP_1852,KEGG_pathway,map00780
6044,PP_1852,KEGG_pathway,map01040
6045,PP_1852,KEGG_pathway,map01100
6046,PP_1852,KEGG_pathway,map01130
6047,PP_1852,KEGG_pathway,map01212
6054,PP_1866,KEGG_pathway,map00400
6055,PP_1866,KEGG_pathway,map01100
6056,PP_1866,KEGG_pathway,map01110
6057,PP_1866,KEGG_pathway,map01130
6058,PP_1866,KEGG_pathway,map01230
6059,PP_1866,KEGG_pathway,map02024
6061,PP_1868,KEGG_pathway,map03018
6063,PP_1869,KEGG_pathway,map00965
6065,PP_1870,KEGG_pathway,map00983
6074,PP_1872,KEGG_pathway,map00220
6075,PP_1872,KEGG_pathway,map00250
6076,PP_1872,KEGG_pathway,map00290
6077,PP_1872,KEGG_pathway,map01100
6078,PP_1872,KEGG_pathway,map01110
6079,PP_1872,KEGG_pathway,map01130
6080,PP_1872,KEGG_pathway,map01210
6081,PP_1872,KEGG_pathway,map01230
6084,PP_1875,KEGG_pathway,map02020
6085,PP_1875,KEGG_pathway,map02025
6087,PP_1877,KEGG_pathway,map00270
6091,PP_1893,KEGG_pathway,map00071
6092,PP_1893,KEGG_pathway,map01100
6093,PP_1893,KEGG_pathway,map01212
6103,PP_1894,KEGG_pathway,map00480
6104,PP_1894,KEGG_pathway,map00980
6105,PP_1894,KEGG_pathway,map00982
6106,PP_1894,KEGG_pathway,map00983
6107,PP_1894,KEGG_pathway,map01524
6108,PP_1894,KEGG_pathway,map05200
6109,PP_1894,KEGG_pathway,map05204
6110,PP_1894,KEGG_pathway,map05225
6111,PP_1894,KEGG_pathway,map05418
6114,PP_1900,KEGG_pathway,map00540
6115,PP_1900,KEGG_pathway,map01100
6118,PP_1902,KEGG_pathway,map00540
6119,PP_1902,KEGG_pathway,map01100
6123,PP_1904,KEGG_pathway,map00520
6124,PP_1904,KEGG_pathway,map00550
6125,PP_1904,KEGG_pathway,map01100
6127,PP_1905,KEGG_pathway,map03018
6132,PP_1907,KEGG_pathway,map00630
6133,PP_1907,KEGG_pathway,map01100
6134,PP_1907,KEGG_pathway,map01110
6135,PP_1907,KEGG_pathway,map01130
6137,PP_1911,KEGG_pathway,map03010
6142,PP_1912,KEGG_pathway,map00561
6143,PP_1912,KEGG_pathway,map00564
6144,PP_1912,KEGG_pathway,map01100
6145,PP_1912,KEGG_pathway,map01110
6151,PP_1913,KEGG_pathway,map00061
6152,PP_1913,KEGG_pathway,map00333
6153,PP_1913,KEGG_pathway,map01100
6154,PP_1913,KEGG_pathway,map01130
6155,PP_1913,KEGG_pathway,map01212
6163,PP_1914,KEGG_pathway,map00061
6164,PP_1914,KEGG_pathway,map00333
6165,PP_1914,KEGG_pathway,map00780
6166,PP_1914,KEGG_pathway,map01040
6167,PP_1914,KEGG_pathway,map01100
6168,PP_1914,KEGG_pathway,map01130
6169,PP_1914,KEGG_pathway,map01212
6174,PP_1916,KEGG_pathway,map00061
6175,PP_1916,KEGG_pathway,map00780
6176,PP_1916,KEGG_pathway,map01100
6177,PP_1916,KEGG_pathway,map01212
6179,PP_1917,KEGG_pathway,map00790
6182,PP_1924,KEGG_pathway,map00440
6183,PP_1924,KEGG_pathway,map01130
6189,PP_1939,KEGG_pathway,map00625
6190,PP_1939,KEGG_pathway,map00680
6191,PP_1939,KEGG_pathway,map01100
6192,PP_1939,KEGG_pathway,map01120
6193,PP_1939,KEGG_pathway,map01200
6199,PP_1945,KEGG_pathway,map00670
6200,PP_1945,KEGG_pathway,map00720
6201,PP_1945,KEGG_pathway,map01100
6202,PP_1945,KEGG_pathway,map01120
6203,PP_1945,KEGG_pathway,map01200
6206,PP_1946,KEGG_pathway,map00051
6207,PP_1946,KEGG_pathway,map01120
6214,PP_1966,KEGG_pathway,map00230
6215,PP_1966,KEGG_pathway,map00240
6216,PP_1966,KEGG_pathway,map01100
6217,PP_1966,KEGG_pathway,map03030
6218,PP_1966,KEGG_pathway,map03430
6219,PP_1966,KEGG_pathway,map03440
6231,PP_1972,KEGG_pathway,map00270
6232,PP_1972,KEGG_pathway,map00350
6233,PP_1972,KEGG_pathway,map00360
6234,PP_1972,KEGG_pathway,map00400
6235,PP_1972,KEGG_pathway,map00401
6236,PP_1972,KEGG_pathway,map00950
6237,PP_1972,KEGG_pathway,map00960
6238,PP_1972,KEGG_pathway,map01100
6239,PP_1972,KEGG_pathway,map01110
6240,PP_1972,KEGG_pathway,map01130
6241,PP_1972,KEGG_pathway,map01230
6243,PP_1974,KEGG_pathway,map03420
6249,PP_1977,KEGG_pathway,map00860
6250,PP_1977,KEGG_pathway,map00970
6251,PP_1977,KEGG_pathway,map01100
6252,PP_1977,KEGG_pathway,map01110
6253,PP_1977,KEGG_pathway,map01120
6261,PP_1985,KEGG_pathway,map00290
6262,PP_1985,KEGG_pathway,map00660
6263,PP_1985,KEGG_pathway,map00966
6264,PP_1985,KEGG_pathway,map01100
6265,PP_1985,KEGG_pathway,map01110
6266,PP_1985,KEGG_pathway,map01210
6267,PP_1985,KEGG_pathway,map01230
6274,PP_1986,KEGG_pathway,map00290
6275,PP_1986,KEGG_pathway,map00660
6276,PP_1986,KEGG_pathway,map01100
6277,PP_1986,KEGG_pathway,map01110
6278,PP_1986,KEGG_pathway,map01210
6279,PP_1986,KEGG_pathway,map01230
6286,PP_1988,KEGG_pathway,map00290
6287,PP_1988,KEGG_pathway,map00660
6288,PP_1988,KEGG_pathway,map01100
6289,PP_1988,KEGG_pathway,map01110
6290,PP_1988,KEGG_pathway,map01210
6291,PP_1988,KEGG_pathway,map01230
6302,PP_1989,KEGG_pathway,map00260
6303,PP_1989,KEGG_pathway,map00261
6304,PP_1989,KEGG_pathway,map00270
6305,PP_1989,KEGG_pathway,map00300
6306,PP_1989,KEGG_pathway,map01100
6307,PP_1989,KEGG_pathway,map01110
6308,PP_1989,KEGG_pathway,map01120
6309,PP_1989,KEGG_pathway,map01130
6310,PP_1989,KEGG_pathway,map01210
6311,PP_1989,KEGG_pathway,map01230
6317,PP_1995,KEGG_pathway,map00400
6318,PP_1995,KEGG_pathway,map01100
6319,PP_1995,KEGG_pathway,map01110
6320,PP_1995,KEGG_pathway,map01130
6321,PP_1995,KEGG_pathway,map01230
6332,PP_1996,KEGG_pathway,map00061
6333,PP_1996,KEGG_pathway,map00620
6334,PP_1996,KEGG_pathway,map00640
6335,PP_1996,KEGG_pathway,map00720
6336,PP_1996,KEGG_pathway,map01100
6337,PP_1996,KEGG_pathway,map01110
6338,PP_1996,KEGG_pathway,map01120
6339,PP_1996,KEGG_pathway,map01130
6340,PP_1996,KEGG_pathway,map01200
6341,PP_1996,KEGG_pathway,map01212
6344,PP_1997,KEGG_pathway,map00790
6345,PP_1997,KEGG_pathway,map01100
6351,PP_2000,KEGG_pathway,map00230
6352,PP_2000,KEGG_pathway,map00250
6353,PP_2000,KEGG_pathway,map01100
6354,PP_2000,KEGG_pathway,map01110
6355,PP_2000,KEGG_pathway,map01130
6359,PP_2001,KEGG_pathway,map00270
6360,PP_2001,KEGG_pathway,map00920
6361,PP_2001,KEGG_pathway,map01100
6363,PP_2009,KEGG_pathway,map00270
6366,PP_2012,KEGG_pathway,map00760
6367,PP_2012,KEGG_pathway,map01100
6370,PP_2017,KEGG_pathway,map00480
6371,PP_2017,KEGG_pathway,map01100
6378,PP_2021,KEGG_pathway,map00030
6379,PP_2021,KEGG_pathway,map01100
6380,PP_2021,KEGG_pathway,map01110
6381,PP_2021,KEGG_pathway,map01120
6382,PP_2021,KEGG_pathway,map01130
6383,PP_2021,KEGG_pathway,map01200
6385,PP_2056,KEGG_pathway,map02020
6387,PP_2064,KEGG_pathway,map02024
6389,PP_2065,KEGG_pathway,map02024
6396,PP_2077,KEGG_pathway,map00300
6397,PP_2077,KEGG_pathway,map01100
6398,PP_2077,KEGG_pathway,map01110
6399,PP_2077,KEGG_pathway,map01120
6400,PP_2077,KEGG_pathway,map01130
6401,PP_2077,KEGG_pathway,map01230
6407,PP_2080,KEGG_pathway,map00220
6408,PP_2080,KEGG_pathway,map00250
6409,PP_2080,KEGG_pathway,map00430
6410,PP_2080,KEGG_pathway,map00910
6411,PP_2080,KEGG_pathway,map01100
6418,PP_2082,KEGG_pathway,map00620
6419,PP_2082,KEGG_pathway,map00680
6420,PP_2082,KEGG_pathway,map00720
6421,PP_2082,KEGG_pathway,map01100
6422,PP_2082,KEGG_pathway,map01120
6423,PP_2082,KEGG_pathway,map01200
6428,PP_2090,KEGG_pathway,map00860
6429,PP_2090,KEGG_pathway,map01100
6430,PP_2090,KEGG_pathway,map01110
6431,PP_2090,KEGG_pathway,map01120
6433,PP_2092,KEGG_pathway,map00910
6436,PP_2094,KEGG_pathway,map00910
6437,PP_2094,KEGG_pathway,map02010
6440,PP_2095,KEGG_pathway,map00240
6441,PP_2095,KEGG_pathway,map01100
6443,PP_2098,KEGG_pathway,map00550
6446,PP_2100,KEGG_pathway,map02020
6447,PP_2100,KEGG_pathway,map05133
6450,PP_2101,KEGG_pathway,map02020
6451,PP_2101,KEGG_pathway,map05133
6453,PP_2102,KEGG_pathway,map00230
6456,PP_2111,KEGG_pathway,map02020
6457,PP_2111,KEGG_pathway,map02030
6468,PP_2112,KEGG_pathway,map00020
6469,PP_2112,KEGG_pathway,map00630
6470,PP_2112,KEGG_pathway,map00720
6471,PP_2112,KEGG_pathway,map01100
6472,PP_2112,KEGG_pathway,map01110
6473,PP_2112,KEGG_pathway,map01120
6474,PP_2112,KEGG_pathway,map01130
6475,PP_2112,KEGG_pathway,map01200
6476,PP_2112,KEGG_pathway,map01210
6477,PP_2112,KEGG_pathway,map01230
6479,PP_2116,KEGG_pathway,map04122
6482,PP_2117,KEGG_pathway,map00750
6483,PP_2117,KEGG_pathway,map01100
6486,PP_2120,KEGG_pathway,map02020
6487,PP_2120,KEGG_pathway,map02030
6490,PP_2122,KEGG_pathway,map00790
6491,PP_2122,KEGG_pathway,map01100
6494,PP_2123,KEGG_pathway,map00790
6495,PP_2123,KEGG_pathway,map01100
6497,PP_2124,KEGG_pathway,map02025
6500,PP_2128,KEGG_pathway,map02020
6501,PP_2128,KEGG_pathway,map02030
6520,PP_2136,KEGG_pathway,map00071
6521,PP_2136,KEGG_pathway,map00280
6522,PP_2136,KEGG_pathway,map00281
6523,PP_2136,KEGG_pathway,map00310
6524,PP_2136,KEGG_pathway,map00362
6525,PP_2136,KEGG_pathway,map00380
6526,PP_2136,KEGG_pathway,map00410
6527,PP_2136,KEGG_pathway,map00640
